Longitude,Latitude,Accident_Severity,Number_of_Casualties,Number_of_Vehicles,Day_of_Week,Road_Type,Speed_limit,Light_Conditions,Weather_Conditions,Road_Surface_Conditions,Vehicle_Type,Sex_of_Driver,Age_of_Driver,Engine_Capacity_(CC),Age_of_Vehicle,DateTime
-1.035508,51.44243,Fatal,2,1,1,Single carriageway,30,Darkness - lighting unknown,Fine no high winds,Wet or damp,Car,Male,19,1560,2,2011-06-12 04:07:00
-0.90232,51.368152,Fatal,1,1,1,Single carriageway,60,Darkness - no lighting,Fine no high winds,Dry,Goods vehicle,Male,23,1870,9,2011-11-13 19:40:00
-0.924211,51.42096,Fatal,3,3,7,Single carriageway,60,Daylight,Fine no high winds,Dry,Car,Male,19,1587,11,2011-04-23 13:58:00
-0.924211,51.42096,Fatal,3,3,7,Single carriageway,60,Daylight,Fine no high winds,Dry,Car,Male,23,993,20,2011-04-23 13:58:00
-0.924211,51.42096,Fatal,3,3,7,Single carriageway,60,Daylight,Fine no high winds,Dry,Car,Female,21,1598,7,2011-04-23 13:58:00
-1.297455,51.371997,Fatal,1,1,2,Single carriageway,50,Darkness - no lighting,Fine no high winds,Dry,Goods vehicle,Male,54,12777,3,2011-05-30 02:59:00
-1.140153,51.402061,Fatal,1,1,6,Single carriageway,60,Darkness - lights lit,Fine no high winds,Dry,Goods vehicle,Male,50,1968,1,2011-10-21 18:30:00
-0.959531,51.467947,Fatal,7,1,2,Single carriageway,30,Daylight,Raining no high winds,Wet or damp,Car,Female,35,1998,9,2011-02-28 13:24:00
-1.010363,51.127221,Fatal,1,1,1,Dual carriageway,70,Darkness - no lighting,Fine no high winds,Frost or ice,Car,Female,20,1124,12,2011-01-09 07:50:00
-1.252804,51.317229,Fatal,3,2,6,Single carriageway,40,Daylight,Fine no high winds,Dry,Car,Male,30,1124,12,2011-01-28 08:22:00
-1.252804,51.317229,Fatal,3,2,6,Single carriageway,40,Daylight,Fine no high winds,Dry,Car,Male,27,1800,11,2011-01-28 08:22:00
-1.012349,51.161409,Fatal,2,2,5,Single carriageway,60,Darkness - no lighting,Fine no high winds,Wet or damp,Car,Female,77,1198,7,2011-02-03 17:20:00
-1.012349,51.161409,Fatal,2,2,5,Single carriageway,60,Darkness - no lighting,Fine no high winds,Wet or damp,Car,Male,48,2497,7,2011-02-03 17:20:00
-1.397234,50.960167,Fatal,2,2,3,Single carriageway,40,Daylight,Fine no high winds,Dry,Goods vehicle,Male,43,8970,10,2011-02-08 14:27:00
-1.397234,50.960167,Fatal,2,2,3,Single carriageway,40,Daylight,Fine no high winds,Dry,Car,Male,81,1590,14,2011-02-08 14:27:00
-1.281875,50.850703,Fatal,2,2,3,Single carriageway,30,Daylight,Fine no high winds,Dry,Car,Female,53,1199,9,2011-02-08 16:10:00
-1.076383,51.263366,Fatal,1,1,4,Single carriageway,30,Daylight,Fine no high winds,Wet or damp,Car,Male,25,1896,3,2011-02-09 08:20:00
-1.044058,51.031731,Fatal,1,2,5,Single carriageway,60,Daylight,Raining no high winds,Wet or damp,Goods vehicle,Male,40,-1,-1,2011-02-10 14:30:00
-1.524632,50.964262,Fatal,1,1,1,Dual carriageway,70,Daylight,Fine no high winds,Dry,Car,Male,29,1796,15,2011-02-20 07:19:00
-1.028111,51.26873,Fatal,3,3,6,Dual carriageway,70,Darkness - no lighting,Fine no high winds,Wet or damp,Car,Male,89,1998,5,2011-03-11 18:46:00
-1.028111,51.26873,Fatal,3,3,6,Dual carriageway,70,Darkness - no lighting,Fine no high winds,Wet or damp,Car,Male,28,1598,15,2011-03-11 18:46:00
-1.028111,51.26873,Fatal,3,3,6,Dual carriageway,70,Darkness - no lighting,Fine no high winds,Wet or damp,Car,Female,28,1995,3,2011-03-11 18:46:00
-1.399845,50.679605,Fatal,3,2,4,Single carriageway,40,Daylight,Fine no high winds,Dry,Car,Female,72,1360,5,2011-03-16 16:55:00
-0.996655,50.849139,Fatal,1,1,5,Dual carriageway,70,Darkness - lights lit,Fine no high winds,Dry,Car,Male,37,1596,13,2011-03-17 20:50:00
-1.400469,50.918998,Fatal,5,2,2,Single carriageway,30,Daylight,Fine no high winds,Dry,Car,Male,46,1998,14,2011-03-21 07:45:00
-0.856137,51.295952,Fatal,1,1,3,Dual carriageway,70,Darkness - no lighting,Fine no high winds,Dry,Car,Male,22,1896,7,2011-03-22 19:01:00
-1.48273,50.916154,Fatal,1,2,5,Dual carriageway,50,Daylight,Fine no high winds,Dry,Car,Male,35,1235,19,2011-04-07 08:16:00
-1.48273,50.916154,Fatal,1,2,5,Dual carriageway,50,Daylight,Fine no high winds,Dry,Goods vehicle,Male,37,12900,5,2011-04-07 08:16:00
-1.049636,51.030967,Fatal,1,2,3,Single carriageway,60,Daylight,Fine no high winds,Dry,Car,Male,61,-1,-1,2011-04-12 07:50:00
-1.766826,50.970572,Fatal,2,3,4,Single carriageway,60,Daylight,Fine no high winds,Dry,Car,Female,30,1360,9,2011-04-13 08:03:00
-1.766826,50.970572,Fatal,2,3,4,Single carriageway,60,Daylight,Fine no high winds,Dry,Car,Male,35,1998,12,2011-04-13 08:03:00
-1.766826,50.970572,Fatal,2,3,4,Single carriageway,60,Daylight,Fine no high winds,Dry,Goods vehicle,Male,56,12900,5,2011-04-13 08:03:00
-1.672555,50.908118,Fatal,1,1,1,Single carriageway,30,Daylight,Fine no high winds,Dry,Car,Male,71,1598,11,2011-04-17 06:55:00
-0.84319,51.280358,Fatal,2,1,3,Single carriageway,30,Daylight,Fine no high winds,Dry,Goods vehicle,Male,48,-1,-1,2011-04-19 12:21:00
-1.489949,51.205112,Fatal,1,1,2,Single carriageway,30,Daylight,Fine no high winds,Dry,Goods vehicle,Male,44,2148,8,2011-05-02 17:02:00
-0.9466,51.140962,Fatal,4,2,6,Single carriageway,60,Daylight,Fine no high winds,Dry,Car,Female,17,1149,4,2011-05-27 16:29:00
-0.957641,51.348605,Fatal,1,1,5,Single carriageway,60,Darkness - no lighting,Fine no high winds,Dry,Car,Male,54,2495,15,2011-06-09 21:23:00
-1.778709,50.927431,Fatal,3,1,5,Single carriageway,40,Darkness - no lighting,Fine no high winds,Dry,Car,Male,19,1229,3,2011-06-09 23:22:00
-1.094612,51.086718,Fatal,2,2,4,Single carriageway,40,Daylight,Raining no high winds,Wet or damp,Car,Male,21,-1,-1,2011-06-22 13:25:00
-1.068221,51.262942,Fatal,1,1,7,Dual carriageway,60,Daylight,Fine no high winds,Dry,Car,Male,23,1242,9,2011-06-25 09:55:00
-0.962033,50.860168,Fatal,1,1,6,Single carriageway,30,Darkness - lights lit,Fine no high winds,Dry,Car,Female,36,1388,7,2011-07-08 21:18:00
-1.527808,50.945931,Fatal,1,3,6,Dual carriageway,70,Daylight,Fine no high winds,Dry,Car,Male,54,3960,15,2011-07-22 10:40:00
-1.527808,50.945931,Fatal,1,3,6,Dual carriageway,70,Daylight,Fine no high winds,Dry,Goods vehicle,Male,42,8970,4,2011-07-22 10:40:00
-1.527808,50.945931,Fatal,1,3,6,Dual carriageway,70,Daylight,Fine no high winds,Dry,Goods vehicle,Male,29,3920,3,2011-07-22 10:40:00
-1.361992,51.121215,Fatal,2,1,5,Single carriageway,60,Daylight,Fine no high winds,Dry,Goods vehicle,Male,59,2402,4,2011-07-28 17:35:00
-1.473189,50.954779,Fatal,1,1,7,Roundabout,60,Darkness - lights unlit,Fine no high winds,Dry,Car,Male,30,2979,4,2011-08-06 20:30:00
-1.37705,50.946932,Fatal,1,2,2,Single carriageway,60,Darkness - no lighting,Fine no high winds,Dry,Car,Female,53,1596,8,2011-08-15 20:30:00
-0.985606,50.801831,Fatal,2,1,5,Single carriageway,40,Daylight,Fine no high winds,Dry,Car,Male,22,1781,12,2011-09-01 15:15:00
-1.341865,51.280536,Fatal,5,3,6,Dual carriageway,70,Daylight,Fine no high winds,Dry,Car,Male,86,1364,6,2011-09-02 11:40:00
-0.971432,50.975359,Fatal,3,2,6,Dual carriageway,70,Darkness - no lighting,Fine no high winds,Dry,Car,Female,22,1896,10,2011-09-09 20:00:00
-0.919206,51.254917,Fatal,1,1,1,Single carriageway,60,Darkness - no lighting,Raining + high winds,Wet or damp,Car,Male,19,1360,11,2011-09-11 03:20:00
-1.068769,51.100903,Fatal,1,1,7,Dual carriageway,70,Darkness - no lighting,Fine no high winds,Dry,Car,Male,20,1299,10,2011-09-17 23:35:00
-1.479136,50.919465,Fatal,1,1,6,Slip road,60,Darkness - lights lit,Fine no high winds,Dry,Goods vehicle,Male,21,-1,-1,2011-09-16 23:50:00
-1.085392,51.257142,Fatal,2,2,2,Single carriageway,60,Daylight,Fine no high winds,Dry,Car,Male,39,1497,3,2011-10-17 14:50:00
-1.370867,51.214603,Fatal,1,1,3,Single carriageway,40,Darkness - no lighting,Fine no high winds,Wet or damp,Car,Male,30,1910,2,2011-10-25 21:05:00
-1.241131,50.85782,Fatal,2,2,1,Single carriageway,40,Daylight,Fine no high winds,Dry,Pedal cycle,Male,64,-1,-1,2011-11-06 15:21:00
-0.881486,51.297546,Fatal,2,2,1,Single carriageway,60,Darkness - no lighting,Fine no high winds,Dry,Goods vehicle,Male,26,2151,8,2011-11-13 02:00:00
-0.881486,51.297546,Fatal,2,2,1,Single carriageway,60,Darkness - no lighting,Fine no high winds,Dry,Car,Female,23,1199,12,2011-11-13 02:00:00
-1.530935,51.214635,Fatal,2,2,5,Dual carriageway,70,Darkness - no lighting,Fine no high winds,Dry,Car,Female,83,1461,7,2011-11-17 17:18:00
-1.139952,50.951452,Fatal,3,2,6,Single carriageway,40,Darkness - no lighting,Fine no high winds,Dry,Car,Male,18,1870,8,2011-12-09 17:45:00
-1.139952,50.951452,Fatal,3,2,6,Single carriageway,40,Darkness - no lighting,Fine no high winds,Dry,Car,Male,75,1796,11,2011-12-09 17:45:00
-1.359882,50.79756,Fatal,1,1,7,Single carriageway,40,Darkness - no lighting,Fine no high winds,Dry,Car,Male,19,796,11,2011-12-10 00:01:00
-1.538099,51.214124,Fatal,2,1,3,Dual carriageway,70,Darkness - no lighting,Raining + high winds,Wet or damp,Car,Male,58,1900,12,2011-12-13 17:40:00
-0.283847,51.360904,Fatal,1,2,2,Single carriageway,30,Darkness - lights lit,Fine no high winds,Dry,Car,Male,35,1590,18,2011-03-07 21:44:00
-0.263131,51.34657,Fatal,2,2,3,Single carriageway,30,Daylight,Raining + high winds,Wet or damp,Car,Male,83,1242,13,2011-09-06 09:01:00
-0.263131,51.34657,Fatal,2,2,3,Single carriageway,30,Daylight,Raining + high winds,Wet or damp,Goods vehicle,Male,39,2460,5,2011-09-06 09:01:00
-0.53651,51.266225,Fatal,1,1,3,Slip road,70,Darkness - no lighting,Fine no high winds,Dry,Car,Male,36,1560,1,2011-04-05 02:01:00
-0.574272,51.236385,Fatal,2,1,6,One way street,30,Daylight,Fine no high winds,Dry,Car,Female,18,1229,5,2011-05-13 15:44:00
-0.576394,51.241897,Fatal,1,1,7,Dual carriageway,30,Darkness - lighting unknown,Fine no high winds,Dry,Car,Female,24,1995,5,2011-10-15 18:55:00
-0.485613,51.297052,Fatal,2,6,5,Dual carriageway,70,Darkness - no lighting,Raining no high winds,Wet or damp,Car,Female,36,1781,7,2011-12-01 19:35:00
-0.485613,51.297052,Fatal,2,6,5,Dual carriageway,70,Darkness - no lighting,Raining no high winds,Wet or damp,Car,Male,22,1242,9,2011-12-01 19:35:00
-0.485613,51.297052,Fatal,2,6,5,Dual carriageway,70,Darkness - no lighting,Raining no high winds,Wet or damp,Car,Female,28,1968,3,2011-12-01 19:35:00
-0.485613,51.297052,Fatal,2,6,5,Dual carriageway,70,Darkness - no lighting,Raining no high winds,Wet or damp,Car,Female,28,3430,22,2011-12-01 19:35:00
-0.485613,51.297052,Fatal,2,6,5,Dual carriageway,70,Darkness - no lighting,Raining no high winds,Wet or damp,Car,Male,29,1995,1,2011-12-01 19:35:00
-0.303571,51.293566,Fatal,1,2,1,Dual carriageway,70,Darkness - lights lit,Fine no high winds,Dry,Car,Male,24,1781,5,2011-07-10 03:45:00
-0.303571,51.293566,Fatal,1,2,1,Dual carriageway,70,Darkness - lights lit,Fine no high winds,Dry,Goods vehicle,Male,45,11705,-1,2011-07-10 03:45:00
-0.373789,51.299419,Fatal,1,1,1,Single carriageway,40,Darkness - no lighting,Fine no high winds,Dry,Car,Male,22,1895,10,2011-08-07 23:26:00
-0.328,51.169816,Fatal,4,2,5,Single carriageway,60,Daylight,Fine no high winds,Dry,Car,Female,39,1400,4,2011-10-20 16:00:00
-0.324523,51.230198,Fatal,1,1,3,Single carriageway,50,Darkness - no lighting,Fine no high winds,Dry,Car,Male,58,2319,11,2011-12-13 17:34:00
-0.002347,51.257517,Fatal,1,2,6,Single carriageway,30,Darkness - lights lit,Raining + high winds,Wet or damp,Car,Female,25,1753,1,2011-12-23 16:17:00
-0.002347,51.257517,Fatal,1,2,6,Single carriageway,30,Darkness - lights lit,Raining + high winds,Wet or damp,Car,Male,47,1798,6,2011-12-23 16:17:00
-0.175339,51.333455,Fatal,1,1,1,Single carriageway,40,Darkness - lights lit,Fine no high winds,Dry,Car,Male,65,2597,10,2011-09-11 00:58:00
-0.534187,51.39317,Fatal,5,2,1,Single carriageway,60,Daylight,Fine no high winds,Dry,Car,Male,35,1986,4,2011-06-26 13:06:00
-0.549681,51.434998,Fatal,2,1,2,Dual carriageway,50,Daylight,Fine no high winds,Dry,Car,Male,21,-1,-1,2011-06-20 13:44:00
-0.544153,51.418833,Fatal,2,1,5,Single carriageway,40,Darkness - no lighting,Fine no high winds,Dry,Car,Male,21,1968,4,2011-09-15 02:47:00
-0.482127,51.376591,Fatal,1,2,1,Single carriageway,50,Darkness - lights lit,Fine no high winds,Dry,Car,Male,23,2979,10,2011-11-27 01:40:00
-0.482127,51.376591,Fatal,1,2,1,Single carriageway,50,Darkness - lights lit,Fine no high winds,Dry,Car,Male,47,1396,13,2011-11-27 01:40:00
-0.49774,51.360516,Fatal,2,6,2,Dual carriageway,70,Darkness - lights lit,Fine no high winds,Wet or damp,Car,Male,71,2793,15,2011-12-19 23:56:00
-0.49774,51.360516,Fatal,2,6,2,Dual carriageway,70,Darkness - lights lit,Fine no high winds,Wet or damp,Goods vehicle,Male,43,-1,-1,2011-12-19 23:56:00
-0.49774,51.360516,Fatal,2,6,2,Dual carriageway,70,Darkness - lights lit,Fine no high winds,Wet or damp,Car,Female,-1,2953,2,2011-12-19 23:56:00
-0.49774,51.360516,Fatal,2,6,2,Dual carriageway,70,Darkness - lights lit,Fine no high winds,Wet or damp,Car,Male,-1,2993,3,2011-12-19 23:56:00
-0.49774,51.360516,Fatal,2,6,2,Dual carriageway,70,Darkness - lights lit,Fine no high winds,Wet or damp,Car,Male,-1,1984,4,2011-12-19 23:56:00
-0.49774,51.360516,Fatal,2,6,2,Dual carriageway,70,Darkness - lights lit,Fine no high winds,Wet or damp,Car,Male,-1,2521,3,2011-12-19 23:56:00
-0.695687,51.349848,Fatal,1,3,1,Dual carriageway,70,Daylight,Fine no high winds,Dry,Car,Male,41,2926,10,2011-02-27 08:21:00
-0.695687,51.349848,Fatal,1,3,1,Dual carriageway,70,Daylight,Fine no high winds,Dry,Car,Not known,-1,-1,-1,2011-02-27 08:21:00
-0.695687,51.349848,Fatal,1,3,1,Dual carriageway,70,Daylight,Fine no high winds,Dry,Car,Male,41,1998,12,2011-02-27 08:21:00
-0.7544,51.33466,Fatal,1,2,4,Single carriageway,30,Daylight,Fine no high winds,Dry,Car,Female,37,1973,11,2011-09-14 16:41:00
-0.7544,51.33466,Fatal,1,2,4,Single carriageway,30,Daylight,Fine no high winds,Dry,Car,Female,56,998,9,2011-09-14 16:41:00
-0.60779,51.373925,Fatal,2,2,3,Dual carriageway,70,Darkness - no lighting,Fine + high winds,Dry,Car,Male,-1,1390,-1,2011-10-11 02:17:00
-0.60779,51.373925,Fatal,2,2,3,Dual carriageway,70,Darkness - no lighting,Fine + high winds,Dry,Car,Male,64,1360,9,2011-10-11 02:17:00
-0.653725,51.345956,Fatal,4,3,6,Dual carriageway,70,Daylight,Fine no high winds,Dry,Car,Male,42,3999,2,2011-12-23 09:21:00
-0.653725,51.345956,Fatal,4,3,6,Dual carriageway,70,Daylight,Fine no high winds,Dry,Car,Male,90,1299,14,2011-12-23 09:21:00
-0.070286,51.298496,Fatal,1,1,6,Single carriageway,30,Daylight,Fine no high winds,Dry,Car,Female,80,1360,8,2011-05-27 13:23:00
-0.784909,51.233996,Fatal,1,1,5,Single carriageway,30,Darkness - lights lit,Fine no high winds,Wet or damp,Car,Male,31,1596,5,2011-01-06 17:44:00
-0.668011,51.080567,Fatal,1,1,5,Single carriageway,40,Darkness - no lighting,Fine no high winds,Dry,Car,Male,38,1905,14,2011-09-15 21:10:00
-0.572843,51.310287,Fatal,1,1,5,Single carriageway,30,Darkness - lights lit,Fine no high winds,Dry,Car,Male,55,1997,11,2011-02-17 19:33:00
-0.49948,51.338056,Fatal,1,2,1,Single carriageway,40,Daylight,Fine no high winds,Dry,Pedal cycle,Male,58,-1,-1,2011-05-22 19:53:00
-0.49948,51.338056,Fatal,1,2,1,Single carriageway,40,Daylight,Fine no high winds,Dry,Car,Male,35,2438,14,2011-05-22 19:53:00
-0.609792,51.322062,Fatal,1,2,3,Single carriageway,30,Darkness - lights lit,Fine no high winds,Dry,Car,Male,46,1896,7,2011-10-11 23:40:00
0.277709,51.434068,Fatal,2,2,7,Dual carriageway,50,Darkness - lights lit,Fine no high winds,Dry,Car,Male,51,2776,6,2011-01-01 22:43:00
0.277709,51.434068,Fatal,2,2,7,Dual carriageway,50,Darkness - lights lit,Fine no high winds,Dry,Car,Male,75,1405,6,2011-01-01 22:43:00
0.205431,51.430055,Fatal,2,2,7,Dual carriageway,70,Darkness - lights lit,Fine no high winds,Dry,Car,Male,70,1796,7,2011-01-01 05:22:00
0.205431,51.430055,Fatal,2,2,7,Dual carriageway,70,Darkness - lights lit,Fine no high winds,Dry,Car,Male,37,2402,7,2011-01-01 05:22:00
0.068643,51.239376,Fatal,1,1,4,Single carriageway,60,Darkness - no lighting,Fine no high winds,Dry,Car,Male,30,1870,12,2011-01-19 22:55:00
0.611032,51.035872,Fatal,2,2,2,Single carriageway,60,Darkness - no lighting,Fine no high winds,Dry,Car,Female,50,1910,4,2011-02-07 04:45:00
0.611032,51.035872,Fatal,2,2,2,Single carriageway,60,Darkness - no lighting,Fine no high winds,Dry,Goods vehicle,Male,42,-1,-1,2011-02-07 04:45:00
0.832212,51.079019,Fatal,1,1,4,Single carriageway,60,Daylight,Fine no high winds,Dry,Car,Male,48,2688,6,2011-02-09 16:30:00
0.59573,51.366116,Fatal,2,3,6,Dual carriageway,40,Daylight,Fine no high winds,Dry,Car,Male,75,1360,15,2011-02-25 07:37:00
0.59573,51.366116,Fatal,2,3,6,Dual carriageway,40,Daylight,Fine no high winds,Dry,Car,Female,58,1198,4,2011-02-25 07:37:00
1.119315,51.325992,Fatal,1,2,3,Single carriageway,60,Daylight,Fine no high winds,Dry,Goods vehicle,Male,42,2402,8,2011-03-15 13:12:00
0.70695,51.351726,Fatal,5,3,4,Single carriageway,30,Daylight,Fine no high winds,Wet or damp,Car,Male,18,1998,21,2011-03-30 16:45:00
0.70695,51.351726,Fatal,5,3,4,Single carriageway,30,Daylight,Fine no high winds,Wet or damp,Car,Female,28,1391,14,2011-03-30 16:45:00
0.70695,51.351726,Fatal,5,3,4,Single carriageway,30,Daylight,Fine no high winds,Wet or damp,Car,Male,78,1388,12,2011-03-30 16:45:00
0.304391,51.157535,Fatal,6,2,2,Single carriageway,60,Darkness - no lighting,Fine no high winds,Dry,Car,Male,29,2438,16,2011-04-04 01:20:00
0.304391,51.157535,Fatal,6,2,2,Single carriageway,60,Darkness - no lighting,Fine no high winds,Dry,Car,Female,56,1839,12,2011-04-04 01:20:00
1.00357,51.259581,Fatal,2,2,6,Single carriageway,50,Darkness - no lighting,Fine no high winds,Dry,Car,Male,20,1149,10,2011-04-08 22:27:00
1.00357,51.259581,Fatal,2,2,6,Single carriageway,50,Darkness - no lighting,Fine no high winds,Dry,Car,Female,25,999,10,2011-04-08 22:27:00
0.610249,51.03463,Fatal,1,2,3,Single carriageway,60,Daylight,Fine no high winds,Dry,Car,Female,62,1242,2,2011-04-26 18:18:00
1.044528,51.282808,Fatal,2,2,3,Single carriageway,50,Daylight,Fine no high winds,Dry,Car,Female,86,796,2,2011-04-26 14:54:00
1.044528,51.282808,Fatal,2,2,3,Single carriageway,50,Daylight,Fine no high winds,Dry,Car,Female,24,1984,9,2011-04-26 14:54:00
0.917403,51.234508,Fatal,1,2,3,Single carriageway,60,Daylight,Fine no high winds,Dry,Goods vehicle,Male,43,5480,5,2011-06-14 06:30:00
1.034474,51.097506,Fatal,2,2,1,Dual carriageway,70,Darkness - no lighting,Fine no high winds,Dry,Goods vehicle,Male,31,-1,-1,2011-06-19 21:50:00
1.034474,51.097506,Fatal,2,2,1,Dual carriageway,70,Darkness - no lighting,Fine no high winds,Dry,Car,Male,48,-1,-1,2011-06-19 21:50:00
1.300738,51.219369,Fatal,2,2,5,Dual carriageway,70,Daylight,Fine no high winds,Dry,Car,Male,73,1242,2,2011-06-30 10:55:00
1.300738,51.219369,Fatal,2,2,5,Dual carriageway,70,Daylight,Fine no high winds,Dry,Car,Male,31,1796,17,2011-06-30 10:55:00
1.135057,51.306322,Fatal,2,3,5,Single carriageway,30,Daylight,Fine no high winds,Dry,Goods vehicle,Male,79,1998,8,2011-06-30 14:40:00
1.135057,51.306322,Fatal,2,3,5,Single carriageway,30,Daylight,Fine no high winds,Dry,Car,Male,51,-1,-1,2011-06-30 14:40:00
1.135057,51.306322,Fatal,2,3,5,Single carriageway,30,Daylight,Fine no high winds,Dry,Goods vehicle,Male,41,2402,6,2011-06-30 14:40:00
0.431759,51.316574,Fatal,5,2,1,Dual carriageway,40,Daylight,Fine no high winds,Dry,Car,Male,18,1124,11,2011-07-10 04:20:00
0.431759,51.316574,Fatal,5,2,1,Dual carriageway,40,Daylight,Fine no high winds,Dry,Goods vehicle,Not known,-1,12777,4,2011-07-10 04:20:00
0.50733,51.318037,Fatal,1,2,5,Single carriageway,60,Daylight,Fine no high winds,Dry,Car,Female,60,-1,-1,2011-07-28 11:21:00
0.618467,51.26092,Fatal,1,1,7,Dual carriageway,70,Darkness - lights lit,Fine no high winds,Dry,Goods vehicle,Male,46,-1,-1,2011-07-30 00:30:00
0.605386,51.364103,Fatal,1,3,4,Roundabout,30,Darkness - lights lit,Fine no high winds,Dry,Car,Male,89,1242,3,2011-07-27 21:40:00
0.605386,51.364103,Fatal,1,3,4,Roundabout,30,Darkness - lights lit,Fine no high winds,Dry,Goods vehicle,Not known,-1,-1,-1,2011-07-27 21:40:00
0.061217,51.207851,Fatal,2,2,1,Single carriageway,30,Daylight,Fine no high winds,Dry,Car,Male,56,1461,9,2011-08-14 14:35:00
0.499847,51.354622,Fatal,1,2,5,Single carriageway,30,Daylight,Fine no high winds,Dry,Car,Female,57,1796,4,2011-08-18 12:15:00
0.279719,51.448419,Fatal,1,1,4,Single carriageway,30,Daylight,Fine no high winds,Wet or damp,Goods vehicle,Male,23,2402,7,2011-08-24 07:20:00
0.343862,51.306855,Fatal,3,1,7,Dual carriageway,70,Daylight,Fine no high winds,Dry,Car,Male,31,1388,8,2011-08-27 11:55:00
0.442975,51.319668,Fatal,2,2,6,Dual carriageway,70,Daylight,Raining no high winds,Wet or damp,Goods vehicle,Male,39,-1,-1,2011-08-26 11:15:00
1.284843,51.36203,Fatal,1,1,7,Dual carriageway,70,Darkness - no lighting,Fine no high winds,Dry,Car,Male,50,1905,12,2011-09-24 19:22:00
0.586064,51.230162,Fatal,3,3,7,Single carriageway,40,Daylight,Fine no high winds,Dry,Car,Male,77,1796,5,2011-09-17 15:08:00
0.586064,51.230162,Fatal,3,3,7,Single carriageway,40,Daylight,Fine no high winds,Dry,Car,Male,45,1598,10,2011-09-17 15:08:00
0.586064,51.230162,Fatal,3,3,7,Single carriageway,40,Daylight,Fine no high winds,Dry,Car,Female,65,4999,7,2011-09-17 15:08:00
0.106123,51.27576,Fatal,1,4,5,Single carriageway,30,Darkness - lights lit,Fine no high winds,Dry,Car,Female,86,998,8,2011-10-06 20:15:00
0.106123,51.27576,Fatal,1,4,5,Single carriageway,30,Darkness - lights lit,Fine no high winds,Dry,Car,Male,26,1998,4,2011-10-06 20:15:00
0.106123,51.27576,Fatal,1,4,5,Single carriageway,30,Darkness - lights lit,Fine no high winds,Dry,Car,Female,30,1596,10,2011-10-06 20:15:00
0.812831,50.987832,Fatal,1,2,6,Single carriageway,60,Daylight,Fine no high winds,Dry,Car,Male,63,4984,25,2011-10-14 15:49:00
0.812831,50.987832,Fatal,1,2,6,Single carriageway,60,Daylight,Fine no high winds,Dry,Car,Male,26,1299,10,2011-10-14 15:49:00
1.342692,51.149991,Fatal,4,2,4,Single carriageway,60,Darkness - no lighting,Raining no high winds,Wet or damp,Car,Male,17,1242,4,2011-10-12 23:02:00
