Longitude,Latitude,Number_of_Casualties,Number_of_Vehicles,Speed_limit,Weather_Conditions,Vehicle_Type,DateTime
0.148597,51.408448,3,2,70,Fine no high winds,Car,2008-11-07 03:01:00
0.148597,51.408448,3,2,70,Fine no high winds,Car,2008-11-07 03:01:00
-0.048536,51.398588,1,1,30,Raining + high winds,Car,2008-11-10 21:35:00
-0.252812,51.560892,3,3,40,Fine no high winds,Goods vehicle,2008-01-16 14:15:00
-0.252812,51.560892,3,3,40,Fine no high winds,Car,2008-01-16 14:15:00
-0.252812,51.560892,3,3,40,Fine no high winds,Car,2008-01-16 14:15:00
-0.297181,51.535646,1,1,30,Fine no high winds,Car,2008-08-31 03:10:00
-0.253664,51.55371,1,1,40,Fine no high winds,Car,2008-09-04 20:38:00
-0.261247,51.551575,1,2,40,Fine no high winds,Car,2008-11-29 19:25:00
-0.261247,51.551575,1,2,40,Fine no high winds,Car,2008-11-29 19:25:00
0.051342,51.471614,1,1,30,Fine no high winds,Car,2008-01-12 10:59:00
0.046365,51.482672,6,2,30,Fine no high winds,Car,2008-01-01 06:25:00
0.058141,51.449911,1,1,30,Fine no high winds,Car,2008-02-02 14:39:00
0.027604,51.452602,1,3,40,Fine no high winds,Goods vehicle,2008-03-28 06:25:00
-0.01451,51.473827,1,2,30,Raining no high winds,Goods vehicle,2008-04-30 12:02:00
0.023216,51.477049,4,3,50,Fine no high winds,Car,2008-07-21 22:49:00
0.023216,51.477049,4,3,50,Fine no high winds,Car,2008-07-21 22:49:00
0.023216,51.477049,4,3,50,Fine no high winds,Car,2008-07-21 22:49:00
0.061292,51.487896,2,1,30,Fine no high winds,Car,2008-09-04 20:02:00
0.091098,51.487638,1,2,30,Fine no high winds,Goods vehicle,2008-11-21 12:30:00
-0.238099,51.58693,3,2,70,Fine + high winds,Car,2008-01-08 18:58:00
-0.238099,51.58693,3,2,70,Fine + high winds,Car,2008-01-08 18:58:00
-0.241541,51.606225,4,2,70,Fine no high winds,Goods vehicle,2008-02-16 04:21:00
-0.241541,51.606225,4,2,70,Fine no high winds,Car,2008-02-16 04:21:00
-0.162685,51.584874,3,2,30,Fine no high winds,Car,2008-04-10 17:00:00
-0.162685,51.584874,3,2,30,Fine no high winds,Car,2008-04-10 17:00:00
-0.195048,51.642389,1,2,30,Fine no high winds,Car,2008-07-07 22:39:00
-0.253112,51.620786,2,3,40,Raining + high winds,Car,2008-07-29 00:24:00
-0.253112,51.620786,2,3,40,Raining + high winds,Car,2008-07-29 00:24:00
-0.253112,51.620786,2,3,40,Raining + high winds,Car,2008-07-29 00:24:00
-0.216723,51.557741,1,2,30,Fine no high winds,Goods vehicle,2008-08-09 11:15:00
-0.216723,51.557741,1,2,30,Fine no high winds,Pedal cycle,2008-08-09 11:15:00
-0.25426,51.62476,4,1,50,Fine no high winds,Car,2008-09-22 22:10:00
-0.280479,51.611478,1,1,30,Fine no high winds,Car,2008-10-13 16:45:00
-0.197019,51.559868,1,1,30,Raining no high winds,Car,2008-11-05 17:00:00
-0.201701,51.656879,1,1,30,Fine no high winds,Car,2008-11-22 13:20:00
-0.221517,51.59756,1,2,50,Fine no high winds,Goods vehicle,2008-12-08 17:02:00
-0.20599,51.588511,2,3,40,Fine no high winds,Car,2008-12-15 03:24:00
-0.20599,51.588511,2,3,40,Fine no high winds,Goods vehicle,2008-12-15 03:24:00
-0.20599,51.588511,2,3,40,Fine no high winds,Car,2008-12-15 03:24:00
-0.011445,51.372064,5,2,30,Fine no high winds,Car,2008-10-25 23:12:00
-0.36844,51.438011,3,4,30,Raining no high winds,Car,2008-10-05 00:18:00
-0.36844,51.438011,3,4,30,Raining no high winds,Car,2008-10-05 00:18:00
-0.36844,51.438011,3,4,30,Raining no high winds,Car,2008-10-05 00:18:00
-0.36844,51.438011,3,4,30,Raining no high winds,Car,2008-10-05 00:18:00
-0.249979,51.4881,1,2,40,Fine no high winds,Car,2008-01-18 20:00:00
-0.296375,51.491571,1,3,40,Fine no high winds,Car,2008-07-02 07:15:00
-0.319646,51.485522,1,2,40,Fine no high winds,Car,2008-11-26 14:40:00
-0.319646,51.485522,1,2,40,Fine no high winds,Pedal cycle,2008-11-26 14:40:00
-0.282559,51.406838,1,2,30,Fine no high winds,Car,2008-01-07 09:00:00
-0.241951,51.40093,1,2,50,Fine no high winds,Car,2008-08-03 09:50:00
-0.290439,51.41145,2,1,30,Fine no high winds,Goods vehicle,2008-12-23 08:44:00
-0.228402,51.409269,1,3,30,Fine no high winds,Car,2008-02-22 17:47:00
-0.228402,51.409269,1,3,30,Fine no high winds,Goods vehicle,2008-02-22 17:47:00
-0.153061,51.4162,1,3,30,Raining no high winds,Car,2008-04-23 11:29:00
-0.153061,51.4162,1,3,30,Raining no high winds,Car,2008-04-23 11:29:00
-0.153061,51.4162,1,3,30,Raining no high winds,Car,2008-04-23 11:29:00
-0.202187,51.425057,2,2,30,Fine no high winds,Car,2008-12-10 22:48:00
-0.145974,51.477598,1,2,30,Fine no high winds,Pedal cycle,2008-01-16 11:58:00
-0.145974,51.477598,1,2,30,Fine no high winds,Goods vehicle,2008-01-16 11:58:00
-0.178375,51.466775,1,1,30,Fine no high winds,Car,2008-07-13 03:54:00
-0.156408,51.465263,1,2,30,Fine no high winds,Car,2008-07-26 01:50:00
-0.152869,51.420963,2,2,30,Fine no high winds,Car,2008-08-01 20:31:00
-0.172616,51.423521,1,2,30,Fine no high winds,Goods vehicle,2008-10-20 08:35:00
-0.172616,51.423521,1,2,30,Fine no high winds,Pedal cycle,2008-10-20 08:35:00
-0.260984,51.524413,1,1,30,Fine no high winds,Car,2008-01-18 10:52:00
-0.332142,51.53381,1,1,50,Fine no high winds,Car,2008-01-05 06:52:00
-0.314273,51.533554,1,1,30,Raining no high winds,Car,2008-03-13 15:20:00
-0.38942,51.536858,1,1,30,Fine no high winds,Car,2008-04-13 09:35:00
-0.265046,51.523754,2,2,30,Fine no high winds,Goods vehicle,2008-06-15 20:46:00
-0.317912,51.540441,2,3,30,Fine no high winds,Car,2008-08-30 01:27:00
-0.317912,51.540441,2,3,30,Fine no high winds,Car,2008-08-30 01:27:00
-0.317912,51.540441,2,3,30,Fine no high winds,Car,2008-08-30 01:27:00
-0.325811,51.53345,1,2,50,Raining no high winds,Goods vehicle,2008-09-05 14:12:00
-0.319201,51.509346,1,2,30,Fine no high winds,Car,2008-10-17 21:57:00
-0.26649,51.523686,2,1,40,Fine no high winds,Car,2008-10-19 00:18:00
-0.374277,51.532873,1,4,30,Raining no high winds,Car,2008-10-26 15:45:00
-0.374277,51.532873,1,4,30,Raining no high winds,Car,2008-10-26 15:45:00
-0.374277,51.532873,1,4,30,Raining no high winds,Car,2008-10-26 15:45:00
-0.374277,51.532873,1,4,30,Raining no high winds,Car,2008-10-26 15:45:00
-0.296086,51.5109,1,2,30,Fine no high winds,Car,2008-11-17 10:07:00
-0.296086,51.5109,1,2,30,Fine no high winds,Pedal cycle,2008-11-17 10:07:00
-0.258463,51.522488,1,1,30,Fine no high winds,Car,2008-12-20 23:25:00
-0.400829,51.561024,1,1,30,Fine no high winds,Car,2008-01-04 23:55:00
-0.469739,51.575432,1,2,50,Fine no high winds,Car,2008-06-04 22:50:00
-0.429937,51.608087,2,2,30,Fine no high winds,Car,2008-06-02 18:24:00
-0.429937,51.608087,2,2,30,Fine no high winds,Car,2008-06-02 18:24:00
-0.423608,51.611509,1,1,30,Fine no high winds,Car,2008-09-15 09:11:00
-0.41023,51.597571,3,1,30,Fog or mist,Car,2008-10-12 03:41:00
-0.448903,51.551598,1,1,30,Fine no high winds,Car,2008-11-13 21:14:00
-0.396187,51.516628,1,3,30,Fine no high winds,Car,2008-12-25 00:18:00
-0.396187,51.516628,1,3,30,Fine no high winds,Car,2008-12-25 00:18:00
-0.396187,51.516628,1,3,30,Fine no high winds,Goods vehicle,2008-12-25 00:18:00
-0.412111,51.498051,1,2,30,Fine no high winds,Car,2008-12-24 06:23:00
-0.452152,51.536624,1,2,30,Fine no high winds,Car,2008-12-30 01:08:00
-0.452152,51.536624,1,2,30,Fine no high winds,Car,2008-12-30 01:08:00
-0.09824,51.655518,2,2,30,Fine no high winds,Car,2008-01-08 15:30:00
-0.09824,51.655518,2,2,30,Fine no high winds,Car,2008-01-08 15:30:00
-0.043618,51.648146,1,4,30,Fine no high winds,Car,2008-08-01 13:44:00
-0.043618,51.648146,1,4,30,Fine no high winds,Car,2008-08-01 13:44:00
-0.043618,51.648146,1,4,30,Fine no high winds,Goods vehicle,2008-08-01 13:44:00
-0.076,51.610552,1,1,30,Raining no high winds,Car,2008-09-09 20:21:00
-0.056767,51.66518,1,2,40,Fine no high winds,Car,2008-12-24 16:40:00
-0.056767,51.66518,1,2,40,Fine no high winds,Pedal cycle,2008-12-24 16:40:00
-0.077662,51.578026,1,1,30,Fine no high winds,Car,2008-11-15 15:05:00
-0.097435,51.598762,1,1,30,Raining no high winds,Car,2008-11-27 22:48:00
-0.099561,51.322537,2,2,30,Fine no high winds,Car,2008-03-12 16:50:00
-0.099561,51.322537,2,2,30,Fine no high winds,Car,2008-03-12 16:50:00
-0.096994,51.374115,8,3,20,Raining + high winds,Car,2008-09-07 09:55:00
-0.12479,51.358466,1,2,30,Fine no high winds,Car,2008-07-20 18:55:00
-3.202099,54.184125,1,1,60,Raining + high winds,Car,2008-01-07 05:55:00
-3.00538,54.249023,3,4,60,Fine no high winds,Car,2008-01-16 12:25:00
-3.00538,54.249023,3,4,60,Fine no high winds,Goods vehicle,2008-01-16 12:25:00
-3.00538,54.249023,3,4,60,Fine no high winds,Car,2008-01-16 12:25:00
-2.603155,54.398832,1,1,70,Raining + high winds,Goods vehicle,2008-01-31 05:32:00
-2.889586,54.828451,4,4,70,Fine no high winds,Car,2008-03-08 17:26:00
-2.889586,54.828451,4,4,70,Fine no high winds,Car,2008-03-08 17:26:00
-2.889586,54.828451,4,4,70,Fine no high winds,Goods vehicle,2008-03-08 17:26:00
-2.889586,54.828451,4,4,70,Fine no high winds,Car,2008-03-08 17:26:00
-3.498956,54.708222,1,1,30,Fine no high winds,Car,2008-01-20 10:11:00
-3.189343,54.150815,5,2,40,Fine no high winds,Car,2008-03-23 22:38:00
-3.189343,54.150815,5,2,40,Fine no high winds,Car,2008-03-23 22:38:00
-2.939103,54.996582,1,2,60,Fine no high winds,Car,2008-04-03 08:09:00
-3.307178,54.720058,7,3,60,Fine no high winds,Car,2008-04-12 20:06:00
-3.307178,54.720058,7,3,60,Fine no high winds,Car,2008-04-12 20:06:00
-3.307178,54.720058,7,3,60,Fine no high winds,Car,2008-04-12 20:06:00
-2.76673,54.274325,2,2,70,Fine no high winds,Car,2008-04-18 16:25:00
-2.76673,54.274325,2,2,70,Fine no high winds,Car,2008-04-18 16:25:00
-3.516275,54.693985,2,1,30,Fine no high winds,Car,2008-04-26 05:39:00
-3.479743,54.440167,1,1,30,Fine no high winds,Car,2008-05-03 14:10:00
-2.827458,54.25469,3,2,60,Fine no high winds,Car,2008-05-14 17:15:00
-2.827458,54.25469,3,2,60,Fine no high winds,Goods vehicle,2008-05-14 17:15:00
-2.744998,54.329555,1,1,30,Fine no high winds,Goods vehicle,2008-05-15 12:17:00
-2.808065,54.908824,2,2,60,Fine no high winds,Car,2008-06-06 09:17:00
-2.808065,54.908824,2,2,60,Fine no high winds,Car,2008-06-06 09:17:00
-3.533291,54.527853,1,1,30,Fine no high winds,Car,2008-07-12 03:15:00
-3.040414,54.997196,2,2,60,Fine no high winds,Car,2008-07-23 22:45:00
-3.040414,54.997196,2,2,60,Fine no high winds,Car,2008-07-23 22:45:00
-3.177461,54.824472,1,1,60,Raining no high winds,Goods vehicle,2008-08-12 15:30:00
-2.968315,54.435552,1,2,60,Fine no high winds,Car,2008-09-07 22:00:00
-2.784636,54.915178,2,2,60,Fine no high winds,Goods vehicle,2008-09-26 16:23:00
-3.490695,54.609907,3,2,60,Raining no high winds,Car,2008-10-01 17:24:00
-3.490695,54.609907,3,2,60,Raining no high winds,Car,2008-10-01 17:24:00
-2.469398,54.285915,1,1,60,Raining no high winds,Car,2008-11-11 17:14:00
-3.030756,54.484647,3,2,60,Raining + high winds,Car,2008-11-11 12:55:00
-3.030756,54.484647,3,2,60,Raining + high winds,Car,2008-11-11 12:55:00
-2.948621,54.16994,1,1,60,Fine no high winds,Car,2008-11-03 12:30:00
-3.389578,54.682472,8,2,60,Fine no high winds,Car,2008-12-20 00:30:00
-3.389578,54.682472,8,2,60,Fine no high winds,Car,2008-12-20 00:30:00
-2.947096,53.847725,3,1,50,Fine + high winds,Car,2008-02-01 22:25:00
-2.937116,53.829647,5,2,60,Fine no high winds,Car,2008-12-28 22:00:00
-2.937116,53.829647,5,2,60,Fine no high winds,Car,2008-12-28 22:00:00
-3.033843,53.870379,2,2,30,Raining + high winds,Car,2008-01-13 22:09:00
-3.033843,53.870379,2,2,30,Raining + high winds,Car,2008-01-13 22:09:00
-3.037071,53.81642,1,1,30,Raining no high winds,Car,2008-12-16 17:45:00
-2.801175,54.046708,3,2,30,Fine no high winds,Goods vehicle,2008-07-14 12:48:00
-2.801175,54.046708,3,2,30,Fine no high winds,Car,2008-07-14 12:48:00
-2.864096,54.039171,6,4,50,Fine no high winds,Car,2008-02-23 10:07:00
-2.864096,54.039171,6,4,50,Fine no high winds,Car,2008-02-23 10:07:00
-2.864096,54.039171,6,4,50,Fine no high winds,Car,2008-02-23 10:07:00
-2.864096,54.039171,6,4,50,Fine no high winds,Car,2008-02-23 10:07:00
-2.859977,54.076322,1,1,30,Fine no high winds,Car,2008-04-05 18:45:00
-2.707756,54.121624,1,1,60,Fine no high winds,Car,2008-08-09 01:40:00
-2.82881,54.06162,1,2,30,Fine no high winds,Car,2008-10-13 16:45:00
-2.782328,53.88882,1,3,60,Fine no high winds,Pedal cycle,2008-03-04 12:45:00
-2.782328,53.88882,1,3,60,Fine no high winds,Goods vehicle,2008-03-04 12:45:00
-2.782328,53.88882,1,3,60,Fine no high winds,Goods vehicle,2008-03-04 12:45:00
-2.989459,53.858619,2,2,60,Fine no high winds,Car,2008-07-15 22:50:00
-2.989459,53.858619,2,2,60,Fine no high winds,Goods vehicle,2008-07-15 22:50:00
-3.02436,53.874415,1,2,30,Fine no high winds,Car,2008-11-02 13:05:00
-3.02436,53.874415,1,2,30,Fine no high winds,Car,2008-11-02 13:05:00
-3.0222,53.923061,1,3,30,Raining no high winds,Car,2008-12-18 17:50:00
-3.0222,53.923061,1,3,30,Raining no high winds,Car,2008-12-18 17:50:00
-2.629923,53.649099,3,2,30,Fine no high winds,Car,2008-08-15 16:10:00
-2.673109,53.700907,4,1,60,Fine no high winds,Car,2008-02-09 02:55:00
-2.755206,53.590667,1,2,30,Fine no high winds,Car,2008-03-27 17:20:00
-2.78498,53.558655,1,1,40,Raining no high winds,Car,2008-10-02 15:50:00
-2.995322,53.547651,5,1,60,Fine no high winds,Car,2008-08-20 01:40:00
-2.949609,53.588922,1,1,40,Fine no high winds,Goods vehicle,2008-10-15 08:35:00
-2.787797,53.726364,1,1,30,Fine + high winds,Car,2008-03-11 22:20:00
-2.580522,53.775276,5,3,60,Fine no high winds,Car,2008-03-27 13:25:00
-2.580522,53.775276,5,3,60,Fine no high winds,Goods vehicle,2008-03-27 13:25:00
-2.580522,53.775276,5,3,60,Fine no high winds,Car,2008-03-27 13:25:00
-2.623175,53.765894,2,2,70,Fine no high winds,Car,2008-06-21 15:25:00
-2.623175,53.765894,2,2,70,Fine no high winds,Car,2008-06-21 15:25:00
-2.743851,53.743993,1,2,30,Fine no high winds,Car,2008-09-23 18:24:00
-2.743851,53.743993,1,2,30,Fine no high winds,Pedal cycle,2008-09-23 18:24:00
-2.586109,53.773271,1,2,60,Fine no high winds,Car,2008-11-24 06:05:00
-2.586109,53.773271,1,2,60,Fine no high winds,Goods vehicle,2008-11-24 06:05:00
-2.697447,53.761979,1,1,30,Fine no high winds,Car,2008-05-14 10:35:00
-2.684814,53.750097,2,2,30,Fine no high winds,Car,2008-07-26 20:05:00
-2.717522,53.765007,2,2,30,Fine no high winds,Pedal cycle,2008-10-09 12:07:00
-2.69769,53.758382,1,1,30,Fine no high winds,Goods vehicle,2008-12-19 08:55:00
-2.737782,53.830319,4,2,40,Fine no high winds,Car,2008-02-15 23:25:00
-2.737782,53.830319,4,2,40,Fine no high winds,Car,2008-02-15 23:25:00
-2.684989,53.770141,1,1,30,Raining no high winds,Car,2008-11-17 18:20:00
-2.728545,53.770783,1,1,30,Fine no high winds,Goods vehicle,2008-07-06 11:35:00
-2.725914,53.767832,3,2,30,Fine no high winds,Car,2008-08-26 23:15:00
-2.725914,53.767832,3,2,30,Fine no high winds,Car,2008-08-26 23:15:00
-2.483956,53.743706,1,1,30,Fine no high winds,Car,2008-04-26 01:08:00
-2.363826,53.721391,1,2,50,Fine no high winds,Car,2008-02-10 12:39:00
-2.358144,53.748193,1,1,30,Fine no high winds,Goods vehicle,2008-12-08 21:17:00
-2.381095,53.770862,1,1,30,Fine no high winds,Goods vehicle,2008-04-29 16:00:00
-2.399135,53.769276,3,1,30,Raining no high winds,Car,2008-09-06 18:00:00
-2.396915,53.823392,3,3,60,Fine no high winds,Car,2008-01-02 17:29:00
-2.396915,53.823392,3,3,60,Fine no high winds,Car,2008-01-02 17:29:00
-2.396915,53.823392,3,3,60,Fine no high winds,Car,2008-01-02 17:29:00
-2.395514,53.819801,5,2,60,Raining no high winds,Car,2008-01-19 22:00:00
-2.395514,53.819801,5,2,60,Raining no high winds,Car,2008-01-19 22:00:00
-2.504591,53.795484,6,2,40,Fine no high winds,Car,2008-04-12 17:15:00
-2.504591,53.795484,6,2,40,Fine no high winds,Goods vehicle,2008-04-12 17:15:00
-2.387914,53.802839,3,2,60,Fine no high winds,Car,2008-05-03 15:30:00
-2.33957,53.908146,2,2,60,Fine no high winds,Pedal cycle,2008-05-11 13:30:00
-2.33957,53.908146,2,2,60,Fine no high winds,Car,2008-05-11 13:30:00
-2.283834,53.927255,3,2,60,Fine no high winds,Goods vehicle,2008-08-29 15:40:00
-2.2568,53.914374,4,3,60,Fine no high winds,Car,2008-09-08 22:27:00
-2.15945,53.736847,3,2,60,Fine no high winds,Car,2008-06-29 18:24:00
-2.181584,53.912533,1,1,40,Fine no high winds,Goods vehicle,2008-05-29 12:42:00
-2.102309,53.866519,1,2,60,Fine no high winds,Car,2008-11-04 18:35:00
-2.321339,53.694367,1,1,70,Fine no high winds,Car,2008-05-04 03:14:00
-2.305871,53.691622,1,1,70,Snowing no high winds,Car,2008-11-23 05:28:00
-2.602622,53.644206,6,1,70,Fine no high winds,Car,2008-02-13 12:17:00
-2.842923,53.53444,4,3,70,Fine no high winds,Car,2008-02-07 20:30:00
-2.842923,53.53444,4,3,70,Fine no high winds,Car,2008-02-07 20:30:00
-2.842923,53.53444,4,3,70,Fine no high winds,Car,2008-02-07 20:30:00
-2.743436,53.866417,5,4,70,Fine no high winds,Goods vehicle,2008-07-04 01:17:00
-2.743436,53.866417,5,4,70,Fine no high winds,Goods vehicle,2008-07-04 01:17:00
-2.743436,53.866417,5,4,70,Fine no high winds,Car,2008-07-04 01:17:00
-2.743436,53.866417,5,4,70,Fine no high winds,Car,2008-07-04 01:17:00
-2.692066,53.63761,1,2,70,Fine no high winds,Goods vehicle,2008-07-10 17:18:00
-2.692066,53.63761,1,2,70,Fine no high winds,Car,2008-07-10 17:18:00
-2.842292,53.806261,1,1,70,Fine no high winds,Car,2008-09-14 00:37:00
-2.532551,53.713659,3,1,70,Fine no high winds,Car,2008-10-26 19:30:00
-2.771422,54.040071,1,1,70,Fog or mist,Goods vehicle,2008-12-31 13:15:00
-2.985082,53.320852,1,1,30,Fine + high winds,Car,2008-01-21 17:36:00
-2.99687,53.362823,1,3,50,Fine no high winds,Car,2008-03-06 15:29:00
-3.055755,53.380116,1,2,30,Fine no high winds,Car,2008-05-02 21:55:00
-3.049719,53.373068,2,1,30,Fine no high winds,Car,2008-06-30 15:20:00
-3.088627,53.41344,1,1,30,Fine no high winds,Car,2008-06-30 14:47:00
-3.060005,53.557073,1,2,30,Fine no high winds,Car,2008-03-04 16:40:00
-3.060005,53.557073,1,2,30,Fine no high winds,Pedal cycle,2008-03-04 16:40:00
-3.045904,53.554591,1,1,70,Fine no high winds,Car,2008-04-26 14:15:00
-2.99765,53.441202,6,4,30,Fine no high winds,Car,2008-05-01 20:10:00
-2.99765,53.441202,6,4,30,Fine no high winds,Car,2008-05-01 20:10:00
-2.99765,53.441202,6,4,30,Fine no high winds,Goods vehicle,2008-05-01 20:10:00
-2.99765,53.441202,6,4,30,Fine no high winds,Car,2008-05-01 20:10:00
-3.01518,53.513416,2,2,50,Fine no high winds,Car,2008-06-12 13:35:00
-3.01518,53.513416,2,2,50,Fine no high winds,Goods vehicle,2008-06-12 13:35:00
-3.010337,53.645684,1,1,30,Fine no high winds,Car,2008-06-29 20:25:00
-2.957606,53.488183,5,2,40,Fine no high winds,Car,2008-07-17 22:30:00
-2.957606,53.488183,5,2,40,Fine no high winds,Car,2008-07-17 22:30:00
-3.056816,53.59872,5,2,50,Fine no high winds,Car,2008-09-25 15:46:00
-3.056816,53.59872,5,2,50,Fine no high winds,Car,2008-09-25 15:46:00
-2.960631,53.475304,3,2,30,Fine no high winds,Car,2008-09-08 08:55:00
-2.960631,53.475304,3,2,30,Fine no high winds,Car,2008-09-08 08:55:00
-2.90112,53.503993,1,2,40,Fine no high winds,Car,2008-10-07 07:01:00
-2.97044,53.660665,1,2,30,Fine + high winds,Car,2008-10-10 08:39:00
-3.006112,53.646169,1,1,30,Raining no high winds,Car,2008-12-20 02:15:00
-2.867674,53.416598,1,1,30,Fine no high winds,Car,2008-01-24 21:37:00
-2.819131,53.349074,6,2,70,Fine no high winds,Car,2008-04-06 22:39:00
-2.819131,53.349074,6,2,70,Fine no high winds,Car,2008-04-06 22:39:00
-2.856049,53.437087,2,2,70,Raining no high winds,Car,2008-05-11 16:40:00
-2.856049,53.437087,2,2,70,Raining no high winds,Goods vehicle,2008-05-11 16:40:00
-2.838632,53.424087,2,1,30,Fine no high winds,Goods vehicle,2008-05-16 21:45:00
-2.862777,53.41996,1,2,30,Fine no high winds,Car,2008-06-25 15:15:00
-2.862777,53.41996,1,2,30,Fine no high winds,Car,2008-06-25 15:15:00
-2.785397,53.409887,1,1,30,Fine no high winds,Car,2008-09-23 20:25:00
-2.855712,53.472776,4,2,40,Fine + high winds,Car,2008-10-01 22:15:00
-2.744052,53.41132,1,1,70,Fine no high winds,Car,2008-02-13 15:19:00
-2.721864,53.442558,3,2,30,Fine no high winds,Car,2008-06-22 04:13:00
-2.721864,53.442558,3,2,30,Fine no high winds,Car,2008-06-22 04:13:00
-2.773047,53.400799,1,1,70,Fine no high winds,Car,2008-07-13 23:23:00
-2.773221,53.485024,1,2,70,Raining no high winds,Car,2008-09-05 16:30:00
-2.767815,53.469418,2,1,60,Fine no high winds,Car,2008-10-10 23:15:00
-2.741501,53.446303,1,1,30,Fine no high winds,Car,2008-10-17 04:29:00
-2.797401,53.45646,3,2,60,Fine no high winds,Goods vehicle,2008-11-03 16:20:00
-2.797401,53.45646,3,2,60,Fine no high winds,Car,2008-11-03 16:20:00
-2.687686,53.395837,1,2,60,Fine no high winds,Goods vehicle,2008-11-21 16:40:00
-2.792688,53.445974,4,2,40,Fine no high winds,Car,2008-12-01 12:30:00
-2.792688,53.445974,4,2,40,Fine no high winds,Car,2008-12-01 12:30:00
-2.733769,53.469452,1,1,30,Raining no high winds,Car,2008-12-18 16:16:00
-2.94435,53.468153,2,1,30,Fine no high winds,Car,2008-02-11 01:49:00
-2.894973,53.426824,1,1,20,Fine + high winds,Car,2008-03-02 19:15:00
-2.91322,53.463631,1,4,30,Fine no high winds,Car,2008-04-11 18:00:00
-2.91322,53.463631,1,4,30,Fine no high winds,Car,2008-04-11 18:00:00
-2.91322,53.463631,1,4,30,Fine no high winds,Car,2008-04-11 18:00:00
-2.996824,53.425209,1,2,30,Fine no high winds,Car,2008-05-25 03:43:00
-2.996824,53.425209,1,2,30,Fine no high winds,Car,2008-05-25 03:43:00
-2.905713,53.415237,2,1,40,Fine no high winds,Car,2008-05-29 11:36:00
-2.216607,53.501261,1,1,30,Fine no high winds,Car,2008-12-24 21:05:00
-2.194321,53.474153,5,2,30,Fine no high winds,Car,2008-01-12 23:55:00
-2.17997,53.500782,1,1,30,Fine no high winds,Car,2008-03-13 09:36:00
-2.167046,53.472846,3,1,30,Fine no high winds,Car,2008-08-22 22:30:00
-2.244964,53.451499,1,2,30,Raining no high winds,Car,2008-04-12 03:36:00
